"","artists","album_name","popularity","explicit","danceability","energy","loudness","valence","tempo","time_signature","track_genre","duration"
"12734","Dvice","Necesito de Ti",45,TRUE,0.75,0.814,-3.623,0.937,91.015,4,"reggaeton",3.22
"12735","Natan & Shander;Feid;Ryan Castro;Totoy El Frio","Esto me suena a Farra",0,FALSE,0.753,0.704,-4.068,0.492,182.036,4,"reggaeton",4.08
"12736","Kail BRL;Benji La Maldita Escritura De Oro","Alta Gama",47,FALSE,0.781,0.58,-6.11,0.592,179.96,4,"reggaeton",3.09
"12737","Natan & Shander;Feid;Ryan Castro;Totoy El Frio","Noche de Halloween Latino",0,FALSE,0.753,0.704,-4.068,0.492,182.036,4,"reggaeton",4.08
"12738","Kenia OS","En Vivo (Acústico)",46,FALSE,0.599,0.477,-6.444,0.455,133.593,4,"reggaeton",4.04
"12739","Jerry Di;Zion & Lennox;Lyanno;Noriel;Luis Alberto Ambrosio Cuque;Pablo C Fuentes;Wilmo Belisario","Homecoming Latin Party",0,FALSE,0.677,0.752,-3.975,0.455,192.037,4,"reggaeton",4.58
"12740","Farina","Halloween 2022 Perreo Vol. 4",0,FALSE,0.733,0.7,-5.026,0.639,108.263,4,"reggaeton",2.56
"12741","Farina","Perreo Tenebroso Vol. 1",0,FALSE,0.535,0.651,-3.612,0.515,179.795,4,"reggaeton",3.44
"12742","Bayron Fire","Mi Necesidad",45,FALSE,0.746,0.682,-6.653,0.45,88.05,4,"reggaeton",3.73
"12743","Dvice;El Sica","Patenta",45,TRUE,0.478,0.652,-4.329,0.128,88.447,3,"reggaeton",3.65
"12744","Yera;Morat","Fiesta Reggaeton 2010s",1,FALSE,0.55,0.74,-6.965,0.902,179.961,4,"reggaeton",3.42
"12745","Yera;Trapical","Fiesta Reggaeton 2010s",0,FALSE,0.661,0.904,-3.433,0.735,113.107,4,"reggaeton",3.49
"12746","Yera;Mau y Ricky","Fiesta Reggaeton 2010s",0,FALSE,0.771,0.693,-4.173,0.714,93.004,4,"reggaeton",3.71
"12747","Yiordano Ignacio","El Nene Con el Flow",46,FALSE,0.9,0.655,-7.259,0.885,96.032,4,"reggaeton",3.12
"12748","Jairo Vera","Pa K Te Enamore",47,FALSE,0.738,0.721,-5.798,0.377,91.98,4,"reggaeton",2.7
"12749","Kevin Martes 13","Inmortal",46,FALSE,0.756,0.713,-6.983,0.745,180.02,4,"reggaeton",4.53
"12750","Golpe a Golpe","El Bien y el Mal",44,FALSE,0.88,0.74,-3.833,0.858,91.978,4,"reggaeton",3.36
"12751","Jhayco;J Balvin;Bad Bunny","Famouz",82,FALSE,0.806,0.786,-3.831,0.58,91.973,4,"reggaeton",5.15
"12752","J Balvin;Khalid","Otra Noche Sin Ti",66,FALSE,0.503,0.548,-7.564,0.441,94.036,4,"reggaeton",3.82
"12753","Farruko;David Guetta","Pepas (David Guetta Remix - Radio Edit)",66,TRUE,0.632,0.952,-4.85,0.098,126.967,4,"reggaeton",2.86
"12754","Sech;Daddy Yankee;J Balvin;ROSALÍA;Farruko","Relación (Remix)",76,FALSE,0.793,0.771,-3.417,0.835,171.943,4,"reggaeton",4.12
"12755","J Balvin;Bad Bunny","OASIS",81,FALSE,0.639,0.791,-4.443,0.939,92.603,4,"reggaeton",3.71
"12756","Bad Bunny;Daddy Yankee","YHLQMDLG",84,TRUE,0.744,0.868,-4.524,0.586,93.037,4,"reggaeton",3.44
"12757","Ozuna;Daddy Yankee;J Balvin;Farruko;Anuel AA","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",76,FALSE,0.785,0.572,-7.504,0.49,100.016,4,"reggaeton",3.92
"12758","KAROL G","BICHOTA",76,TRUE,0.863,0.666,-4.158,0.838,163.908,4,"reggaeton",2.98
"12759","Ozuna;GIMS;RedOne;FIFA Sound","Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack]",63,FALSE,0.675,0.888,-3.343,0.526,119.018,4,"reggaeton",3.66
"12760","Maluma","F.A.M.E.",73,FALSE,0.766,0.756,-5.861,0.716,94.027,4,"reggaeton",3.83
"12761","Nicky Jam;Enrique Iglesias","Fénix",51,FALSE,0.736,0.719,-3.839,0.656,90.013,4,"reggaeton",3.44
"12762","Becky G","Can't Stop Dancin'",61,FALSE,0.645,0.669,-7.946,0.568,100.052,4,"reggaeton",3.31
"12763","Maluma;Nego do Borel","F.A.M.E.",69,FALSE,0.722,0.738,-6.073,0.748,198.075,4,"reggaeton",3.08
"12764","Farruko;Tiësto","Pepas (Tiësto Remix)",70,TRUE,0.769,0.688,-4.378,0.387,130.026,4,"reggaeton",3.72
"12765","Feid","Normal",85,TRUE,0.712,0.557,-4.861,0.594,170.079,4,"reggaeton",2.87
"12766","Daddy Yankee;Bad Bunny","LEGENDADDY",85,TRUE,0.812,0.855,-3.725,0.573,90.04,4,"reggaeton",3.21
"12767","J Balvin;Maria Becerra","JOSE",76,FALSE,0.903,0.817,-3.972,0.732,102.014,4,"reggaeton",3.62
"12768","Becky G;Daviles de Novelda","AMANTES",72,FALSE,0.736,0.77,-6.477,0.837,135.018,4,"reggaeton",3
"12769","Daddy Yankee","Shaky Shaky",65,FALSE,0.899,0.626,-4.228,0.873,88.007,4,"reggaeton",3.91
"12770","Anuel AA;Daddy Yankee;KAROL G;Ozuna;J Balvin","Emmanuel",70,FALSE,0.786,0.808,-3.702,0.608,105.029,4,"reggaeton",5.03
"12771","Feid","Si Te La Encuentras Por Ahí",82,FALSE,0.743,0.576,-3.552,0.455,171.945,4,"reggaeton",3.19
"12772","Piso 21;Manuel Turizo","Los Cachos",85,FALSE,0.774,0.73,-3.865,0.421,91.966,4,"reggaeton",3.54
"12773","Maluma","Sobrio",81,FALSE,0.762,0.77,-2.758,0.631,177.998,4,"reggaeton",3.35
"12774","Natti Natasha;Daddy Yankee;Wisin & Yandel","Mayor Que Usted",81,FALSE,0.625,0.839,-4.824,0.771,184.08,4,"reggaeton",3.89
"12775","Dayme y El High;Cazzu;Aleman;Lito Kirino","Lo Tengo",43,TRUE,0.818,0.488,-8.824,0.577,137.159,4,"reggaeton",4.06
"12776","Daddy Yankee","Que Tire Pa Lante",69,FALSE,0.658,0.901,-2.814,0.708,93.979,4,"reggaeton",3.51
"12777","Daddy Yankee","Barrio Fino En Directo",74,TRUE,0.696,0.858,-5.155,0.533,176.061,4,"reggaeton",3.14
"12778","Balbi El Chamako;ITHAN NY;Galee Galee;Simon la Letra","La Vida Es Bela",44,TRUE,0.804,0.824,-3.613,0.815,98,4,"reggaeton",5.63
"12779","Daddy Yankee","PROBLEMA",68,TRUE,0.773,0.8,-3.17,0.842,89.988,4,"reggaeton",3.08
"12780","Endo y Lele","Las Armas Secretas",43,FALSE,0.683,0.813,-8.654,0.649,96.039,4,"reggaeton",3.23
"12781","Casa De Leones","Casa De Leones",44,FALSE,0.821,0.864,-5.705,0.776,98.02,4,"reggaeton",5.07
"12782","Dvice","U LA LA",45,TRUE,0.651,0.622,-7.701,0.298,139.765,4,"reggaeton",3.12
"12783","Alex Sensation;Justin Quiles","Verano en Junio",0,FALSE,0.812,0.715,-3.879,0.668,104.971,4,"reggaeton",3.09
"12784","Dj Joe","Fatal Fantassy 3",44,FALSE,0.841,0.728,-5.789,0.703,100.002,4,"reggaeton",2.89
"12785","Alex Sensation;Ozuna","Perreo Tenebroso Vol. 5",0,FALSE,0.768,0.828,-3.371,0.827,90.982,4,"reggaeton",4
"12786","Nigga;Flex","Te Quiero",44,FALSE,0.682,0.757,-5.258,0.928,80.044,4,"reggaeton",2.89
"12787","Alex Sensation;Ozuna","Queda poco para la PAES 2.0",0,FALSE,0.768,0.828,-3.371,0.827,90.982,4,"reggaeton",4
"12788","Dvice","Vamos Hacerlo",45,TRUE,0.685,0.709,-7.155,0.61,168.06,4,"reggaeton",3.5
"12789","Carlitos Junior;Yiordano Ignacio;BlackRoy","Desacatao (Remix)",43,FALSE,0.721,0.785,-7.13,0.887,127.017,4,"reggaeton",4.6
"12790","Yiordano Ignacio;Bayron Fire","Mambo Para Los Presos",44,FALSE,0.884,0.693,-8.598,0.587,129.989,4,"reggaeton",3.12
"12791","Jd Pantoja","Perreo Tenebroso Vol. 5",0,FALSE,0.859,0.639,-4.52,0.676,101.027,4,"reggaeton",2.31
"12792","Marcianeke","Pistolas Con Chip",44,TRUE,0.747,0.534,-12.344,0.748,97.993,4,"reggaeton",2.87
"12793","Chapa C","100% Reggaeton Cubano",44,FALSE,0.755,0.598,-5.81,0.962,174.041,4,"reggaeton",4.12
"12794","Jeloz","Ilusión",45,FALSE,0.799,0.877,-4.875,0.706,120.015,4,"reggaeton",3.13
"12795","Alex Sensation;Nicky Jam","Para entrar en calor",0,FALSE,0.848,0.825,-4.177,0.803,102.047,4,"reggaeton",3.38
"12796","Alex Sensation;Myke Towers;Jhayco;Arcangel;De La Ghetto;Darell","Fiesta Reggaeton 2010s",1,FALSE,0.77,0.813,-3.424,0.717,98.025,4,"reggaeton",4.88
"12797","Jd Pantoja","Halloween 2022 Perreo Vol. 5",0,FALSE,0.576,0.593,-8.091,0.519,175.784,4,"reggaeton",3.83
"12798","Jd Pantoja","Frescura y Perreo",0,FALSE,0.752,0.576,-5.363,0.533,160.041,4,"reggaeton",3.31
"12799","Alejandro González;Pipe Bueno","Le Hace Falta Un Beso (feat. Pipe Bueno) [Versión Ranchera]",44,FALSE,0.719,0.496,-4.733,0.752,101.969,4,"reggaeton",2.85
"12800","Germanini;Sergio Acosta;Dj Zetian","3 Días",43,TRUE,0.715,0.731,-6.755,0.59,128.023,4,"reggaeton",3.65
"12801","Bad Bunny;Tainy","Callaita",80,TRUE,0.61,0.624,-4.773,0.244,176.169,4,"reggaeton",4.18
"12802","Becky G","Lovin' So Hard",46,FALSE,0.603,0.828,-5.664,0.551,77.5,4,"reggaeton",3.69
"12803","J Balvin;Dua Lipa;Bad Bunny;Tainy","JOSE",67,FALSE,0.58,0.695,-8.244,0.402,168.124,4,"reggaeton",3.87
"12804","Bad Bunny;The Marías","Un Verano Sin Ti",85,FALSE,0.777,0.595,-6.79,0.546,108.02,4,"reggaeton",4.07
"12805","Bad Bunny;Drake","X 100PRE",64,FALSE,0.816,0.538,-6.354,0.156,97.054,4,"reggaeton",3.51
"12806","KAROL G;Mariah Angeliq","KG0516",79,FALSE,0.635,0.706,-3.224,0.443,88.863,4,"reggaeton",3.49
"12807","El Alfa;Noriel;Trueno","LOS APARATOS",82,FALSE,0.868,0.878,-3.294,0.899,112.987,4,"reggaeton",3.88
"12808","Tainy;J Balvin","The SpongeBob Movie: Sponge On The Run (Original Motion Picture Soundtrack)",69,FALSE,0.778,0.651,-5.421,0.569,100.094,4,"reggaeton",2.66
"12809","Justin Quiles;Dalex;Konshens","Real",45,FALSE,0.754,0.827,-4.613,0.67,111.957,4,"reggaeton",3.79
"12810","Maluma","11:11",75,FALSE,0.777,0.712,-4.84,0.68,95.692,4,"reggaeton",2.93
"12811","Maluma","Mala Mía",65,FALSE,0.749,0.752,-4.883,0.901,180.049,4,"reggaeton",3.06
"12812","Maluma","Hawái",76,FALSE,0.787,0.728,-3.455,0.545,180.066,4,"reggaeton",3.34
"12813","El Alfa;Chael Produciendo;CJ;El Cherry Scom","La Mamá de la Mamá",72,TRUE,0.922,0.927,-3.025,0.796,129.978,4,"reggaeton",3.65
"12814","Bad Bunny","YHLQMDLG",79,FALSE,0.86,0.758,-5.16,0.453,97.014,4,"reggaeton",2.87
"12815","Nicky Jam","Fénix",46,FALSE,0.781,0.588,-5.348,0.564,93.979,4,"reggaeton",3.48
"12816","Anuel AA;Daddy Yankee;Zion & Lennox;Farruko;Wisin","Sola (Remix)",78,FALSE,0.639,0.869,-4.024,0.767,169.801,4,"reggaeton",5.13
"12817","Alejo;Feid;ROBI","Pantysito",82,TRUE,0.83,0.739,-5.395,0.631,97.993,4,"reggaeton",4.01
"12818","Daddy Yankee;Anuel AA","Adictiva",70,FALSE,0.788,0.771,-3.206,0.701,99.038,4,"reggaeton",3.46
"12819","Sebastian Yatra","Tacones Rojos",81,FALSE,0.748,0.856,-3.517,0.927,123.031,4,"reggaeton",3.16
"12820","J Balvin","La Familia B Sides",69,FALSE,0.718,0.711,-5.746,0.92,173.916,4,"reggaeton",3.77
"12821","Ozuna","Odisea",75,FALSE,0.739,0.821,-4.233,0.693,171.077,4,"reggaeton",3.13
"12822","Bad Bunny","Un Verano Sin Ti",87,FALSE,0.787,0.546,-7.094,0.222,93.05,4,"reggaeton",2.95
"12823","Justin Quiles;Chimbala;Zion & Lennox","Loco",76,FALSE,0.77,0.899,-2.981,0.851,128.05,4,"reggaeton",3.86
"12824","MJ","Tor Monta Sudhu Chai",0,FALSE,0.702,0.969,-1.658,0.967,135.015,4,"reggaeton",2.81
"12825","Rvssian;Lil Mosey;Lil Tjay","Only The Team (with Lil Mosey & Lil Tjay)",63,TRUE,0.764,0.774,-2.871,0.597,149.952,4,"reggaeton",2.82
"12826","Farruko;Tiësto","Pepas Remix EP",57,TRUE,0.769,0.688,-4.378,0.387,130.026,4,"reggaeton",3.72
"12827","Drago200;Ak4:20","INMORTALES",43,TRUE,0.609,0.72,-5.564,0.472,184.094,4,"reggaeton",3.15
"12828","Danny Ocean","54+1",80,FALSE,0.744,0.804,-6.327,0.426,104.823,4,"reggaeton",3.43
"12829","Camilo;Pedro Capó","Por Primera Vez",65,FALSE,0.727,0.838,-2.435,0.933,145.995,4,"reggaeton",2.99
"12830","Abraham Mateo;Ana Mena","Quiero Decirte",74,FALSE,0.751,0.772,-3.853,0.923,117.941,4,"reggaeton",3.71
"12831","J Balvin","Colores",68,FALSE,0.641,0.857,-5.725,0.961,122.728,5,"reggaeton",2.63
"12832","CNCO;Yandel","CNCO",68,FALSE,0.798,0.809,-6.152,0.471,90.006,4,"reggaeton",3.45
"12833","Sebastian Yatra","Dharma",78,FALSE,0.746,0.844,-3.499,0.934,123.014,4,"reggaeton",3.16
"12834","Kail BRL;ALIENSKILEZ","NEW BLOOD",42,TRUE,0.859,0.778,-5.659,0.88,95.882,4,"reggaeton",2.47
"12835","Elias Diaz;C-Kan","Dicen por Ahí - Single",42,TRUE,0.7,0.701,-9.227,0.8,89.962,4,"reggaeton",3.84
"12836","ITHAN NY","Porte",44,TRUE,0.846,0.876,-4.168,0.774,94.004,4,"reggaeton",2.34
"12837","ITHAN NY;King Savagge;Rich Melody","Molly",43,TRUE,0.895,0.535,-7.921,0.412,97.012,4,"reggaeton",3.01
"12838","BlackRoy;El Jordan 23;Vicho El Incorregible","Las Chipetia",44,FALSE,0.745,0.607,-7.98,0.647,183.991,4,"reggaeton",3.51
"12839","Jamsha;Frankie Boy","El Putipuerko",42,FALSE,0.894,0.732,-5.497,0.837,97.979,4,"reggaeton",4.08
"12840","Kevin Roldan","Bofff",41,FALSE,0.833,0.464,-7.622,0.948,82.973,4,"reggaeton",2.57
"12841","Natti Natasha;Becky G","NATTIVIDAD",65,TRUE,0.909,0.785,-3.648,0.903,96.984,4,"reggaeton",3.35
"12842","Simon la Letra;Dayser 23","Por Ti",43,FALSE,0.799,0.853,-5.484,0.97,115.052,4,"reggaeton",4.31
"12843","Anuel AA","Mercedes Tintia",81,TRUE,0.815,0.67,-4.076,0.768,172.014,4,"reggaeton",3.26
"12844","Yeinomercy;Keishon Trigga;Luxian;S4vage","Dale Corte (feat. Luxian, Keishon Trigga, & S4vage)",42,TRUE,0.933,0.794,-6.528,0.891,99.954,4,"reggaeton",5.42
"12845","Jairo Vera","Se Canso",43,FALSE,0.721,0.505,-8.134,0.62,87.052,4,"reggaeton",3.25
"12846","El BAI;Marcianeke;King Savagge;Drakomafia;Victor La Voz","Sonando Flaite (Remix)",42,FALSE,0.824,0.828,-5.04,0.707,90.031,4,"reggaeton",6.84
"12847","Jairo Vera","Otra Vez",44,FALSE,0.812,0.379,-12.88,0.573,95.961,4,"reggaeton",2.25
"12848","Jairo Vera;Yabel;Bayriton;Alexfeer;Nickboy;mantequilla","Primera Clase",43,TRUE,0.865,0.635,-8.51,0.662,94.996,4,"reggaeton",5.59
"12849","Kevin Martes 13","Aqui Estamos Redy",42,TRUE,0.733,0.84,-6.207,0.871,82.49,4,"reggaeton",2.72
"12850","Bayron Fire;Alex Sobre A","La Envidia",42,FALSE,0.869,0.825,-5.633,0.797,120.079,4,"reggaeton",3.88
"12851","J Balvin","Reggaeton",66,FALSE,0.747,0.74,-4.325,0.552,176.059,4,"reggaeton",2.65
"12852","J Balvin;Bad Bunny;Marciano Cantero","OASIS",82,FALSE,0.627,0.675,-7.125,0.961,79.31,4,"reggaeton",4.62
"12853","Anuel AA;Romeo Santos","Ella Quiere Beber (Remix)",76,FALSE,0.75,0.665,-3.083,0.697,95.239,4,"reggaeton",3.66
"12854","Jhayco;Anuel AA","Timelezz",77,FALSE,0.759,0.842,-3.758,0.584,105.059,4,"reggaeton",4.39
"12855","Cosculluela","El Príncipe [Ghost Edition]",66,FALSE,0.832,0.74,-4.862,0.714,90.045,4,"reggaeton",3.98
"12856","Feid;Yandel","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM",78,FALSE,0.812,0.697,-3.441,0.477,92.03,4,"reggaeton",3.64
"12857","De La Ghetto;Rauw Alejandro","Loco Por Perrearte (Remix)",82,TRUE,0.848,0.673,-4.034,0.39,93.987,4,"reggaeton",3.32
"12858","Randy;Ape Drums","Romances",64,TRUE,0.828,0.724,-3.555,0.896,96.058,4,"reggaeton",2.79
"12859","Ozuna","Nibiru",70,FALSE,0.837,0.626,-5.674,0.592,99.987,4,"reggaeton",2.65
"12860","Bad Bunny;Ozuna;Farruko;Arcangel;Ñengo Flow;DJ Luian;Mambo Kingz","Diles",83,TRUE,0.813,0.56,-5.904,0.287,118.033,4,"reggaeton",4.77
"12861","CNCO","Pretend",55,FALSE,0.68,0.883,-3.862,0.834,101.983,4,"reggaeton",3.34
"12862","Anuel AA;KAROL G","Secreto",75,FALSE,0.807,0.803,-4.156,0.706,91.987,4,"reggaeton",4.31
"12863","Nico Rengifo","Conmigo",43,FALSE,0.729,0.692,-4.991,0.57,95.039,4,"reggaeton",3.29
"12864","Anuel AA;Enrique Iglesias","Emmanuel",61,TRUE,0.735,0.916,-2.082,0.691,167.994,4,"reggaeton",3.69
"12865","Nicky Jam;Daddy Yankee","Muévelo",68,FALSE,0.594,0.808,-2.409,0.919,188.09,4,"reggaeton",3.25
"12866","Anuel AA","Brother",77,TRUE,0.592,0.625,-6.203,0.555,166.018,4,"reggaeton",3.49
"12867","Jay Wheeler;DJ Nelson;Myke Towers","Platonicos",80,FALSE,0.845,0.677,-4.798,0.68,90.013,4,"reggaeton",3.65
"12868","Farruko;David Guetta","Pepas (David Guetta Remix)",56,TRUE,0.691,0.752,-6.103,0.0465,126.983,4,"reggaeton",4.41
"12869","Bad Bunny","Un Verano Sin Ti",84,FALSE,0.81,0.789,-5.08,0.77,105.009,4,"reggaeton",2.93
"12870","Ozuna","La Copa",72,FALSE,0.913,0.803,-3.911,0.947,126.016,4,"reggaeton",2.58
"12871","El Chombo","A Mover el Culo Con el Chombo",56,TRUE,0.893,0.851,-6.42,0.837,110.005,4,"reggaeton",2.93
"12872","Daddy Yankee;Pitbull;Lil Jon;Noriega;DJ Buddha","Reggaeton! (18 Latin Hits, The Very Best of Reggaeton, Dembow, Urban)",55,FALSE,0.714,0.817,-7.524,0.637,96.021,4,"reggaeton",4.72
"12873","Balbi El Chamako;Arte Elegante","La Vida Es Bela",41,FALSE,0.603,0.779,-5.932,0.738,174,4,"reggaeton",3.02
"12874","Joey Montana","Picky Back To The Roots",66,FALSE,0.783,0.748,-4.683,0.806,93.222,4,"reggaeton",3.05
"12875","Yaga & Mackie","Los Mackieavelikos 2055",40,TRUE,0.833,0.661,-7.721,0.881,78.006,4,"reggaeton",3.92
"12876","Flyboiz;MC Davo","ANHMATSV",41,TRUE,0.475,0.723,-7.091,0.592,104.934,3,"reggaeton",3.12
"12877","Carlitos Junior;Pablo Chill-E","Juego de 3",41,FALSE,0.74,0.808,-7.848,0.876,91.029,4,"reggaeton",3.1
"12878","Carlitos Junior;Sayian Jimmy","Ellas",40,FALSE,0.569,0.91,-5.477,0.694,180.048,4,"reggaeton",3.42
"12879","Ronald El Killa;Mackie;Kevin Roldan;Yomo;Jowell & Randy","Gatita Loca (Remix) [feat. Mackie, Kevin Roldan, Yomo & Jowell & Randy]",40,FALSE,0.848,0.685,-2.773,0.746,92.021,4,"reggaeton",5.06
"12880","Benny Benni;Endo;Darkiel;Juanka","Ella Me Cela (Remix)",40,FALSE,0.853,0.717,-5.519,0.842,92.014,4,"reggaeton",4.2
"12881","Balbi El Chamako","La Vida Es Bela",41,FALSE,0.706,0.804,-7.577,0.259,94.039,4,"reggaeton",2.84
"12882","Camilo","De Adentro Pa Afuera",78,FALSE,0.69,0.58,-4.395,0.708,197.635,4,"reggaeton",2.96
"12883","Musiko;Indiomar","Respiro",42,FALSE,0.704,0.827,-3.451,0.745,103.944,4,"reggaeton",4.16
"12884","Forest","El Rey",41,FALSE,0.865,0.758,-6.559,0.686,105.951,4,"reggaeton",3.46
"12885","Z Jocker;Bayriton","Te Queria Ver",42,TRUE,0.729,0.786,-3.87,0.503,88.957,4,"reggaeton",3.42
"12886","Balbi El Chamako;Adan La Amenaza;Shelo;Luxian;Nickoog Clk","Te Busco",41,FALSE,0.872,0.584,-7.532,0.913,112.973,4,"reggaeton",6
"12887","Marcianeke","Sueltate Mah",41,TRUE,0.662,0.785,-10.159,0.797,180.108,4,"reggaeton",2.98
"12888","Endo;Farruko;Franco ""El Gorilla""","Dile a Tu Gato (feat. Farruko & Franco El Gorila)",41,FALSE,0.769,0.905,-3.446,0.81,165.961,4,"reggaeton",4.22
"12889","Ronald El Killa;Antuan","La Invasion",41,FALSE,0.818,0.558,-8.568,0.848,161.99,4,"reggaeton",3.41
"12890","J-King y Maximan","Perreo Tenebroso Vol. 3",0,FALSE,0.748,0.862,-5.116,0.879,170.085,4,"reggaeton",4.07
"12891","Kevin Martes 13","Inmortal",41,FALSE,0.795,0.62,-6.989,0.37,139.932,4,"reggaeton",3.26
"12892","Dvice;Alex Kyza","Soltera",42,TRUE,0.745,0.878,-3.435,0.866,92.01,4,"reggaeton",3.08
"12893","Pitizion","Perreo Tenebroso Vol. 1",0,FALSE,0.798,0.876,-3.82,0.759,91.837,4,"reggaeton",2.89
"12894","Balbi El Chamako;Bayriton;Z Jocker;Dylan el Menor;Basty Corvalan","La Vida Es Bela",41,TRUE,0.842,0.637,-7.294,0.841,115.026,4,"reggaeton",4.85
"12895","Bayron Fire","La Chica de Nueva York",40,FALSE,0.902,0.703,-6.119,0.967,118.979,4,"reggaeton",2.96
"12896","Pitizion","Fiesta Reggaeton 2010s",2,FALSE,0.77,0.642,-5.246,0.551,93.108,4,"reggaeton",2.49
"12897","Pitizion","Bájale como 7500",0,FALSE,0.766,0.761,-4.221,0.617,171.95,4,"reggaeton",2.85
"12898","Kendo Kaponi","Kendo Edition",40,TRUE,0.746,0.762,-4.518,0.761,91.976,4,"reggaeton",3.23
"12899","Pitizion;Adso Alejandro;Andy Clay","Frescura y Perreo",0,FALSE,0.688,0.816,-4.017,0.343,176.102,4,"reggaeton",2.89
"12900","Alex Campos","Regreso a Ti",42,FALSE,0.57,0.746,-4.47,0.328,89.986,4,"reggaeton",3.83
"12901","Bad Bunny","Vete",78,TRUE,0.886,0.672,-4.394,0.526,91.976,4,"reggaeton",3.2
"12902","Darell;Casper Magico;Nio Garcia;Nicky Jam;Ozuna;Bad Bunny","Te Boté (Clean Version)",68,FALSE,0.918,0.602,-3.986,0.158,96.518,4,"reggaeton",4.59
"12903","Danny Ocean","Me Rehúso",77,FALSE,0.744,0.804,-6.327,0.426,104.823,4,"reggaeton",3.43
"12904","Nicky Jam","Fénix",71,FALSE,0.832,0.608,-6.042,0.589,94.013,4,"reggaeton",3.31
"12905","IAmChino;Pitbull;Yandel;El Chacal","Ay Mi Dios",71,FALSE,0.761,0.829,-3.203,0.814,92.034,4,"reggaeton",4.2
"12906","Becky G;Digital Farm Animals;Rvssian","Next To You (feat. Rvssian)",46,FALSE,0.76,0.704,-5.34,0.229,105.084,4,"reggaeton",2.99
"12907","J Balvin;Ryan Castro","Nivel De Perreo",70,TRUE,0.802,0.828,-3.601,0.722,91.983,4,"reggaeton",2.53
"12908","Bad Bunny","Un Verano Sin Ti",86,FALSE,0.817,0.67,-6.534,0.495,130.058,3,"reggaeton",3.48
"12909","Nicky Jam","Fénix",69,FALSE,0.683,0.691,-5.535,0.732,179.91,4,"reggaeton",3.66
"12910","Becky G","MALA SANTA",65,FALSE,0.851,0.701,-3.649,0.527,98.039,4,"reggaeton",2.9
"12911","Anuel AA","Real Hasta la Muerte",70,FALSE,0.773,0.57,-3.482,0.772,95.038,4,"reggaeton",3.12
"12912","CNCO;Little Mix","Glory Days (Expanded Edition)",53,FALSE,0.624,0.909,-3.079,0.65,93.982,4,"reggaeton",3.15
"12913","Bad Bunny;Buscabulla","Un Verano Sin Ti",86,TRUE,0.797,0.616,-10.229,0.451,103.071,4,"reggaeton",5.66
"12914","Bad Bunny","Un Verano Sin Ti",87,FALSE,0.839,0.69,-4.464,0.744,151.991,4,"reggaeton",3.27
"12915","Balbi El Chamako;El Futuro Fuera De Orbita","La Vida Es Bela",40,TRUE,0.887,0.806,-5.648,0.777,117.974,4,"reggaeton",3.35
"12916","J Balvin;Nicky Jam;French Montana","Musica Reggaeton",35,TRUE,0.718,0.801,-4.319,0.884,173.962,4,"reggaeton",4.94
"12917","Bad Bunny","Un Verano Sin Ti",85,TRUE,0.872,0.588,-6.276,0.93,142.004,4,"reggaeton",3.85
"12918","Becky G","NO MIENTEN",63,FALSE,0.957,0.766,-4.567,0.515,128.019,4,"reggaeton",2.46
"12919","Maluma;Chencho Corleone","Nos Comemos Vivos",80,FALSE,0.822,0.719,-3.633,0.659,82.01,4,"reggaeton",3.76
"12920","Drago200;Ak4:20","INMORTALES",41,TRUE,0.76,0.767,-5.341,0.652,89.988,4,"reggaeton",2.38
"12921","Feid","FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM",80,TRUE,0.709,0.56,-4.867,0.541,170.082,4,"reggaeton",2.86
"12922","DrefQuila","Claudito Sunshine",41,FALSE,0.701,0.567,-6.592,0.521,89.921,3,"reggaeton",3.73
"12923","Lunay;Daddy Yankee;Bad Bunny","Épico",75,FALSE,0.795,0.783,-4.271,0.799,92.01,4,"reggaeton",4.43
"12924","Bad Bunny","Un Verano Sin Ti",84,FALSE,0.714,0.645,-5.493,0.434,85.046,4,"reggaeton",3.02
"12925","Sebastian Yatra;Daddy Yankee;Natti Natasha;Jonas Brothers","Dharma",54,FALSE,0.751,0.848,-3.31,0.951,75.012,4,"reggaeton",3.38
"12926","Camilo","Pegao",74,FALSE,0.807,0.499,-4.733,0.867,90.037,4,"reggaeton",2.68
"12927","Carlitos Junior;Ak4:20","Vivo Como Quiero",39,FALSE,0.83,0.509,-11.522,0.21,118.006,4,"reggaeton",3.05
"12928","Jay Wheeler;DJ Nelson;Myke Towers","Platónicos Mix (DJ Mix)",74,FALSE,0.809,0.752,-3.638,0.858,92.14,4,"reggaeton",1.56
"12929","Rayo & Toby","Mama",38,FALSE,0.651,0.628,-3.756,0.395,175.926,4,"reggaeton",3.48
"12930","Marcianeke","Yo Se Que Tu",40,TRUE,0.809,0.439,-11.211,0.643,99.965,4,"reggaeton",3.74
"12931","Alberto Stylee","Exitos",39,FALSE,0.843,0.729,-7.462,0.932,91.959,4,"reggaeton",3.76
"12932","Yaga & Mackie","Los Mackieavelikos 2055",40,FALSE,0.718,0.909,-5.847,0.738,180.023,4,"reggaeton",3.65
